order_id,order_date,customer_id,product_id,product_category,brand,price,discount_percent,delivery_location,size,color,customer_history_returns,return_flag,return_reason,days_to_return
ORD110621,2024-03-27,CUST16943,PROD2844,Accessories,BrandE,1417.64,30,Pune,XL,Black,0,0,,
ORD110622,2024-02-03,CUST10391,PROD2755,Bottoms,BrandC,1011.06,10,Hyderabad,L,Red,1,0,,
ORD110623,2025-03-14,CUST13813,PROD1836,Tops,BrandA,2038.82,10,Bengaluru,XS,Yellow,0,0,,
ORD110624,2025-02-18,CUST16867,PROD1325,Bottoms,BrandB,3227.66,0,Delhi,L,Grey,1,0,,
ORD110625,2024-08-31,CUST10801,PROD1809,Bottoms,BrandG,1538.94,40,Delhi,L,Yellow,0,0,,
ORD110626,2025-01-28,CUST10423,PROD1349,Ethnic,BrandG,1497.67,0,Kolkata,XS,Green,1,0,,
ORD110627,2024-02-06,CUST17847,PROD1560,Tops,BrandA,2657.37,40,Kolkata,S,Blue,0,0,,
ORD110628,2024-08-26,CUST10876,PROD1111,Activewear,BrandD,472.99,10,Lucknow,S,White,0,0,,
ORD110629,2024-08-20,CUST12967,PROD1697,Activewear,BrandB,2949.14,30,Hyderabad,XL,Black,2,1,Quality,2.0
ORD110630,2024-01-07,CUST13919,PROD2381,Bottoms,BrandE,1686.27,10,Delhi,XXL,Blue,0,0,,
ORD110631,2024-04-08,CUST15074,PROD1377,Tops,BrandD,2238.6,10,Hyderabad,XL,Black,0,0,,
ORD110632,2024-03-15,CUST15597,PROD2054,Footwear,BrandD,473.65,0,Bengaluru,XL,Yellow,1,1,Late Delivery,2.0
ORD110633,2024-03-28,CUST10802,PROD2555,Tops,BrandA,1769.18,30,Hyderabad,L,Grey,0,0,,
ORD110634,2024-07-19,CUST16831,PROD2833,Tops,BrandA,624.09,30,Bengaluru,XL,Yellow,0,0,,
ORD110635,2027-01-05,CUST13766,PROD1213,Accessories,BrandE,1652.16,0,Chennai,XXL,White,0,0,,
ORD110636,2024-01-18,CUST13024,PROD1067,Bottoms,BrandD,781.8,20,Chennai,L,Yellow,1,0,,
ORD110637,2024-02-10,CUST11518,PROD2611,Tops,BrandE,3392.87,0,Bengaluru,XS,Yellow,0,0,,
ORD110638,2025-01-08,CUST11944,PROD1670,Ethnic,BrandG,745.05,20,Lucknow,XS,Red,0,0,,
ORD110639,2025-04-30,CUST11568,PROD1930,Tops,BrandG,1899.62,0,Hyderabad,XS,Red,0,0,,
ORD110640,2024-02-18,CUST16495,PROD2673,Footwear,BrandE,1579.14,0,Kolkata,XXL,Black,0,0,,
ORD110641,2024-02-28,CUST17666,PROD2915,Bottoms,BrandA,3412.11,10,Chennai,M,Black,1,0,,
ORD110642,2025-04-02,CUST14408,PROD2999,Footwear,BrandA,1342.6,30,Kolkata,L,Black,0,0,,
ORD110643,2024-09-18,CUST14259,PROD1091,Bottoms,BrandA,2530.31,30,Mumbai,L,Black,1,1,Fit/Sizing,20.0
ORD110644,2024-01-20,CUST12056,PROD2711,Activewear,BrandC,528.85,30,Delhi,XL,Red,0,0,,
ORD110645,2024-05-02,CUST16414,PROD2602,Ethnic,BrandA,1042.67,0,Hyderabad,S,Red,2,0,,
ORD110646,2024-01-16,CUST16490,PROD2593,Tops,BrandD,1590.9,20,Bengaluru,L,Grey,0,1,Fit/Sizing,5.0
ORD110647,2024-09-28,CUST17030,PROD1120,Activewear,BrandE,3021.32,40,Chennai,XS,Green,2,1,Wrong Item,10.0
ORD110648,2024-02-12,CUST10045,PROD1712,Accessories,BrandC,805.0,20,Kolkata,M,Grey,1,1,Fit/Sizing,5.0
ORD110649,2025-05-08,CUST14699,PROD2407,Activewear,BrandE,818.41,20,Pune,M,Blue,0,1,Fit/Sizing,7.0
ORD110650,2024-03-18,CUST11410,PROD2460,Activewear,BrandD,1650.67,20,Mumbai,L,White,0,0,,
ORD110651,2024-06-03,CUST16258,PROD1663,Tops,BrandA,3186.33,0,Hyderabad,S,Green,1,0,,
ORD110652,2025-05-31,CUST16035,PROD2472,Activewear,BrandA,1871.94,40,Chennai,M,Red,1,1,Wrong Item,2.0
ORD110653,2024-11-10,CUST17033,PROD1734,Footwear,BrandG,732.46,20,Pune,XL,Yellow,0,1,Late Delivery,2.0
ORD110654,2024-04-06,CUST13258,PROD1924,Footwear,BrandC,3591.38,0,Lucknow,XL,White,0,0,,
ORD110655,2024-07-03,CUST10396,PROD2424,Ethnic,BrandD,565.19,0,Delhi,XS,Black,1,0,,
ORD110656,2024-01-21,CUST15323,PROD2048,Tops,BrandC,528.87,10,Mumbai,L,Grey,0,0,,
ORD110657,2024-07-28,CUST14863,PROD1045,Tops,BrandG,734.74,10,Bengaluru,M,Red,0,0,,
ORD110658,2026-10-17,CUST10776,PROD2623,Ethnic,BrandA,969.11,30,Bengaluru,XXL,Red,0,0,,
ORD110659,2024-08-28,CUST14014,PROD2473,Tops,BrandF,1318.15,20,Chennai,XXL,Black,1,0,,
ORD110660,2024-02-17,CUST13038,PROD2330,Ethnic,BrandG,2574.06,20,Hyderabad,XL,Red,0,1,Quality,2.0
ORD110661,2024-07-08,CUST17824,PROD2602,Footwear,BrandB,1064.08,20,Pune,S,White,1,0,,
ORD110662,2024-01-04,CUST14538,PROD1347,Ethnic,BrandC,576.78,20,Pune,L,Black,0,0,,
ORD110663,2024-01-21,CUST15900,PROD1171,Accessories,BrandG,499.34,0,Delhi,M,Black,1,0,,
ORD110664,2024-10-21,CUST12950,PROD1430,Activewear,BrandC,1264.39,40,Bengaluru,XS,Yellow,0,0,,
ORD110665,2024-05-28,CUST16928,PROD1710,Bottoms,BrandC,1357.4,40,Mumbai,M,Black,0,0,,
ORD110666,2024-01-20,CUST15956,PROD1967,Footwear,BrandG,1010.79,20,Mumbai,XXL,Blue,0,1,Late Delivery,7.0
ORD110667,2024-10-12,CUST17886,PROD1051,Ethnic,BrandF,2040.54,40,Bengaluru,XXL,Blue,0,1,Wrong Item,2.0
ORD110668,2024-01-11,CUST17555,PROD1647,Accessories,BrandE,1296.48,20,Hyderabad,M,White,0,0,,
ORD110669,2024-05-27,CUST13213,PROD2933,Tops,BrandD,633.62,30,Lucknow,XL,Yellow,1,1,Late Delivery,2.0
ORD110670,2024-05-11,CUST13718,PROD2154,Tops,BrandC,1078.06,10,Pune,S,Blue,0,0,,
ORD110671,2024-08-04,CUST15548,PROD2372,Ethnic,BrandC,428.93,20,Bengaluru,XS,Grey,0,0,,
ORD110672,2024-12-15,CUST14629,PROD2771,Footwear,BrandC,564.94,0,Mumbai,S,Green,0,0,,
ORD110673,2024-04-07,CUST15196,PROD2091,Footwear,BrandC,417.73,10,Pune,XXL,Black,1,0,,
ORD110674,2024-02-12,CUST14893,PROD1765,Activewear,BrandA,1068.86,40,Delhi,S,Black,0,0,,
ORD110675,2024-01-21,CUST11187,PROD2494,Accessories,BrandB,3064.49,0,Chennai,S,Black,0,0,,
ORD110676,2024-05-27,CUST15909,PROD1474,Tops,BrandE,1643.98,50,Hyderabad,XL,Blue,0,0,,
ORD110677,2024-06-18,CUST16982,PROD2503,Tops,BrandA,2963.69,10,Hyderabad,M,Black,1,0,,
ORD110678,2024-07-16,CUST12942,PROD1797,Ethnic,BrandB,3006.02,10,Mumbai,XXL,White,1,0,,
ORD110679,2024-07-22,CUST17435,PROD1764,Activewear,BrandF,2501.77,20,Lucknow,S,Black,0,0,,
ORD110680,2024-10-16,CUST17076,PROD2428,Ethnic,BrandG,788.08,10,Mumbai,XS,Blue,0,0,,
ORD110681,2024-09-05,CUST15436,PROD1533,Bottoms,BrandB,1019.68,30,Pune,XS,Green,0,0,,
ORD110682,2024-07-27,CUST13682,PROD1113,Bottoms,BrandE,387.95,30,Bengaluru,XS,Red,0,0,,
ORD110683,2025-05-17,CUST11063,PROD2788,Tops,BrandA,836.65,30,Hyderabad,S,Red,0,1,Quality,2.0
ORD110684,2024-01-07,CUST14150,PROD2852,Bottoms,BrandE,2957.47,10,Delhi,M,Red,0,0,,
ORD110685,2024-10-20,CUST10038,PROD1910,Tops,BrandB,1063.64,0,Delhi,XL,Green,0,0,,
ORD110686,2024-01-26,CUST14382,PROD1396,Accessories,BrandB,907.28,10,Chennai,XL,Green,0,0,,
ORD110687,2024-07-16,CUST12957,PROD2626,Footwear,BrandB,2828.38,0,Pune,S,Green,0,0,,
ORD110688,2024-03-27,CUST15326,PROD1952,Bottoms,BrandF,809.07,30,Hyderabad,S,Black,2,0,,
ORD110689,2024-09-06,CUST13552,PROD2402,Activewear,BrandD,787.48,0,Bengaluru,XL,Black,1,0,,
ORD110690,2024-02-03,CUST13532,PROD2637,Ethnic,BrandC,518.88,10,Chennai,S,Red,0,0,,
ORD110691,2024-03-25,CUST15369,PROD1620,Tops,BrandB,804.27,50,Kolkata,XL,Yellow,0,0,,
ORD110692,2024-05-24,CUST10403,PROD1623,Accessories,BrandE,725.98,30,Lucknow,M,White,0,0,,
ORD110693,2024-03-21,CUST14167,PROD1025,Activewear,BrandD,1267.41,20,Bengaluru,XS,Blue,0,0,,
ORD110694,2024-02-12,CUST11704,PROD2431,Accessories,BrandF,3574.88,0,Delhi,XS,Green,1,0,,
ORD110695,2024-01-20,CUST12117,PROD1331,Footwear,BrandB,1035.79,10,Pune,S,Yellow,0,1,Fit/Sizing,5.0
ORD110696,2024-02-12,CUST16787,PROD1701,Bottoms,BrandD,470.03,30,Mumbai,XXL,Green,0,0,,
ORD110697,2024-10-22,CUST10150,PROD1651,Activewear,BrandG,2025.17,0,Chennai,XL,Grey,1,0,,
ORD110698,2024-08-24,CUST10944,PROD2001,Tops,BrandC,1477.78,10,Lucknow,XS,White,0,0,,
ORD110699,2024-04-23,CUST16513,PROD1964,Ethnic,BrandC,800.23,40,Hyderabad,L,Yellow,0,1,Fit/Sizing,7.0
ORD110700,2024-04-13,CUST13083,PROD2014,Activewear,BrandA,3233.07,30,Bengaluru,M,Grey,0,0,,
ORD110701,2024-08-31,CUST10692,PROD2653,Tops,BrandB,2216.14,10,Bengaluru,XXL,Blue,0,0,,
ORD110702,2024-01-26,CUST17927,PROD1744,Footwear,BrandE,836.55,0,Hyderabad,S,Black,0,0,,
ORD110703,2024-01-04,CUST13606,PROD1664,Bottoms,BrandA,550.65,10,Pune,XS,Green,0,0,,
ORD110704,2027-09-26,CUST14138,PROD2172,Ethnic,BrandC,409.31,0,Chennai,XL,Green,1,0,,
ORD110705,2024-01-19,CUST10476,PROD2366,Accessories,BrandD,1945.77,30,Chennai,L,Red,0,0,,
ORD110706,2024-01-12,CUST17257,PROD1830,Activewear,BrandA,1004.83,40,Delhi,S,Black,0,0,,
ORD110707,2024-02-06,CUST12621,PROD1143,Accessories,BrandG,1291.93,40,Delhi,M,White,0,0,,
ORD110708,2024-01-28,CUST16569,PROD1401,Footwear,BrandA,2071.46,20,Bengaluru,S,White,0,0,,
ORD110709,2024-11-12,CUST16483,PROD1395,Footwear,BrandF,661.41,10,Hyderabad,M,White,0,0,,
ORD110710,2024-01-26,CUST14733,PROD1695,Ethnic,BrandC,2285.35,10,Hyderabad,S,Red,0,0,,
ORD110711,2024-09-30,CUST17454,PROD1049,Bottoms,BrandC,1010.41,40,Bengaluru,XS,Red,0,0,,
ORD110712,2024-02-18,CUST13094,PROD1841,Tops,BrandB,1695.01,30,Hyderabad,XXL,White,1,0,,
ORD110713,2024-03-10,CUST17277,PROD2032,Bottoms,BrandA,387.8,0,Mumbai,XS,Red,0,0,,
ORD110714,2024-02-23,CUST11929,PROD2054,Tops,BrandB,1159.13,10,Delhi,XXL,Green,0,0,,
ORD110715,2024-05-12,CUST13130,PROD1109,Ethnic,BrandB,1239.02,10,Delhi,M,Red,2,0,,
ORD110716,2024-06-20,CUST17838,PROD1165,Activewear,BrandB,792.92,30,Pune,L,Green,0,0,,
ORD110717,2025-11-12,CUST10357,PROD2994,Tops,BrandB,342.28,10,Lucknow,XS,Blue,0,0,,
ORD110718,2024-10-14,CUST15049,PROD1130,Tops,BrandD,760.2,0,Mumbai,M,Black,0,1,Fit/Sizing,10.0
ORD110719,2024-12-29,CUST13574,PROD2173,Footwear,BrandD,2549.91,20,Chennai,L,Green,0,0,,
ORD110720,2024-03-26,CUST17698,PROD1475,Ethnic,BrandF,446.84,30,Bengaluru,XXL,Grey,0,0,,
ORD110721,2024-04-07,CUST11659,PROD1388,Bottoms,BrandA,782.43,50,Mumbai,XXL,Red,1,0,,
ORD110722,2024-06-07,CUST14510,PROD2237,Footwear,BrandD,916.83,20,Mumbai,M,Yellow,0,0,,
ORD110723,2024-04-30,CUST12537,PROD1158,Ethnic,BrandB,647.2,20,Bengaluru,XXL,Blue,0,0,,
ORD110724,2024-10-02,CUST15336,PROD2667,Tops,BrandC,341.61,10,Kolkata,XS,Black,0,0,,
ORD110725,2024-06-19,CUST15501,PROD2694,Tops,BrandD,2074.36,30,Bengaluru,M,Blue,1,0,,
ORD110726,2024-01-23,CUST15024,PROD1533,Bottoms,BrandA,973.81,0,Delhi,XXL,Grey,0,1,Fit/Sizing,10.0
ORD110727,2025-01-09,CUST11806,PROD1348,Tops,BrandE,1147.64,0,Lucknow,XXL,Black,0,0,,
ORD110728,2024-08-27,CUST10755,PROD1238,Ethnic,BrandD,3486.03,10,Mumbai,XL,Grey,2,0,,
ORD110729,2024-01-09,CUST12502,PROD1784,Activewear,BrandD,321.69,40,Mumbai,XXL,Grey,0,1,Fit/Sizing,5.0
ORD110730,2024-06-27,CUST10113,PROD2418,Bottoms,BrandE,1952.83,0,Pune,XL,White,0,1,Wrong Item,7.0
ORD110731,2026-05-09,CUST17533,PROD2661,Bottoms,BrandA,3334.75,0,Chennai,M,White,1,0,,
ORD110732,2024-01-17,CUST16268,PROD2929,Ethnic,BrandC,412.25,0,Bengaluru,XL,Black,1,0,,
ORD110733,2024-12-31,CUST17460,PROD2516,Activewear,BrandC,360.04,0,Mumbai,XXL,Yellow,0,0,,
ORD110734,2024-02-11,CUST14903,PROD1404,Activewear,BrandB,1663.55,30,Delhi,M,Black,0,0,,
ORD110735,2024-05-29,CUST15928,PROD1554,Accessories,BrandE,2383.27,0,Chennai,M,Red,1,0,,
ORD110736,2024-11-26,CUST12174,PROD1650,Bottoms,BrandA,1354.68,0,Hyderabad,XS,Blue,0,0,,
ORD110737,2024-01-15,CUST14048,PROD1829,Accessories,BrandA,957.77,0,Chennai,XXL,Green,0,1,Fit/Sizing,5.0
ORD110738,2024-06-05,CUST11106,PROD1826,Footwear,BrandE,3259.05,0,Chennai,XS,White,0,1,Quality,2.0
ORD110739,2024-04-16,CUST11393,PROD2332,Accessories,BrandC,329.59,30,Chennai,XL,Black,1,0,,
ORD110740,2024-05-13,CUST14007,PROD1745,Bottoms,BrandC,1151.99,30,Hyderabad,S,Black,0,1,Quality,7.0
ORD110741,2024-06-10,CUST10641,PROD2753,Tops,BrandA,535.37,0,Chennai,L,White,0,0,,
ORD110742,2024-11-29,CUST10402,PROD2337,Footwear,BrandB,763.61,20,Mumbai,XL,Green,1,0,,
ORD110743,2024-05-10,CUST15619,PROD2716,Tops,BrandA,418.46,40,Bengaluru,S,Yellow,1,1,Fit/Sizing,7.0
ORD110744,2024-11-25,CUST13381,PROD2056,Ethnic,BrandF,963.52,10,Mumbai,XL,Yellow,1,0,,
ORD110745,2024-01-15,CUST17244,PROD1903,Footwear,BrandB,1631.64,40,Bengaluru,XS,Black,0,1,Quality,5.0
ORD110746,2025-02-18,CUST17148,PROD2357,Activewear,BrandA,2963.62,20,Delhi,L,Grey,0,0,,
ORD110747,2024-01-12,CUST17123,PROD1090,Activewear,BrandG,2905.28,20,Pune,XXL,Grey,0,1,Quality,2.0
ORD110748,2024-08-15,CUST10879,PROD2749,Accessories,BrandF,1390.79,10,Hyderabad,XXL,Black,0,0,,
ORD110749,2024-02-17,CUST11439,PROD1719,Accessories,BrandG,1041.45,10,Chennai,XL,Yellow,0,1,Late Delivery,7.0
ORD110750,2024-01-08,CUST12672,PROD2451,Activewear,BrandB,590.57,20,Lucknow,XXL,Black,0,0,,
ORD110751,2025-07-28,CUST10465,PROD2061,Footwear,BrandE,1783.72,30,Mumbai,S,Black,0,0,,
ORD110752,2024-06-05,CUST16450,PROD1192,Tops,BrandA,597.97,20,Mumbai,XXL,Yellow,0,0,,
ORD110753,2024-05-28,CUST11341,PROD1067,Accessories,BrandC,1817.97,20,Pune,XL,Yellow,0,0,,
ORD110754,2025-03-30,CUST12577,PROD2620,Footwear,BrandB,370.64,40,Hyderabad,S,Green,0,0,,
ORD110755,2024-10-16,CUST15307,PROD2313,Ethnic,BrandF,2517.3,0,Hyderabad,XXL,Green,0,0,,
ORD110756,2024-01-25,CUST16125,PROD1247,Tops,BrandC,2229.14,0,Bengaluru,S,Green,0,0,,
ORD110757,2024-01-05,CUST10138,PROD2366,Activewear,BrandA,1886.15,20,Pune,XL,White,1,0,,
ORD110758,2025-02-11,CUST15858,PROD2742,Accessories,BrandE,2300.6,40,Delhi,S,Grey,1,0,,
ORD110759,2024-08-22,CUST15288,PROD2317,Tops,BrandG,1388.19,0,Mumbai,S,Red,0,0,,
ORD110760,2024-07-21,CUST17954,PROD2335,Footwear,BrandF,1516.03,50,Delhi,XS,Black,0,1,Fit/Sizing,10.0
ORD110761,2024-01-18,CUST13698,PROD1953,Activewear,BrandD,466.83,40,Delhi,S,Green,0,0,,
ORD110762,2025-03-26,CUST12558,PROD2173,Accessories,BrandC,2644.34,0,Pune,XL,Green,1,0,,
ORD110763,2024-04-19,CUST17243,PROD1706,Bottoms,BrandF,927.84,10,Pune,XXL,White,0,1,Wrong Item,7.0
ORD110764,2026-02-24,CUST14084,PROD1994,Bottoms,BrandE,687.8,40,Hyderabad,XL,Grey,0,0,,
ORD110765,2024-03-09,CUST15642,PROD1585,Footwear,BrandD,358.39,0,Chennai,S,Yellow,0,0,,
ORD110766,2025-08-23,CUST12266,PROD1572,Footwear,BrandC,2017.07,20,Delhi,S,White,0,0,,
ORD110767,2024-07-10,CUST10153,PROD1973,Bottoms,BrandA,548.11,20,Pune,L,Yellow,0,0,,
ORD110768,2024-07-30,CUST10972,PROD1255,Bottoms,BrandC,1227.91,20,Chennai,M,Yellow,0,0,,
ORD110769,2024-02-27,CUST12477,PROD1693,Ethnic,BrandD,425.22,10,Bengaluru,S,White,0,1,Late Delivery,7.0
ORD110770,2024-01-18,CUST11568,PROD1217,Accessories,BrandB,1057.96,30,Mumbai,S,White,1,0,,
ORD110771,2024-09-08,CUST14342,PROD1564,Bottoms,BrandE,1440.41,30,Hyderabad,XS,Blue,0,0,,
ORD110772,2024-03-16,CUST16733,PROD1396,Tops,BrandA,2103.3,40,Chennai,M,Black,0,1,Late Delivery,10.0
ORD110773,2024-09-18,CUST13886,PROD2990,Tops,BrandA,1266.19,0,Chennai,XXL,Blue,0,0,,
ORD110774,2024-03-18,CUST14418,PROD1006,Bottoms,BrandD,461.01,0,Mumbai,L,Yellow,0,0,,
ORD110775,2024-07-07,CUST14961,PROD1247,Footwear,BrandF,868.63,40,Pune,XS,Yellow,0,0,,
ORD110776,2024-10-03,CUST13934,PROD1084,Activewear,BrandF,751.55,0,Delhi,XS,Grey,1,1,Fit/Sizing,10.0
ORD110777,2024-07-20,CUST13975,PROD2048,Activewear,BrandD,1275.32,30,Pune,M,Grey,0,0,,
ORD110778,2024-04-12,CUST15640,PROD1144,Tops,BrandA,1801.63,0,Kolkata,XS,Yellow,0,1,Quality,15.0
ORD110779,2024-03-04,CUST13592,PROD2899,Tops,BrandA,2785.91,20,Lucknow,M,Green,0,0,,
ORD110780,2024-01-31,CUST16484,PROD2584,Tops,BrandA,2347.02,40,Delhi,XXL,Red,0,0,,
ORD110781,2024-08-14,CUST14127,PROD1442,Bottoms,BrandE,2788.87,0,Mumbai,XS,White,0,0,,
ORD110782,2024-07-31,CUST13262,PROD2576,Activewear,BrandA,927.66,10,Chennai,XL,Green,0,0,,
ORD110783,2026-04-25,CUST13055,PROD2827,Footwear,BrandE,1028.4,20,Delhi,M,Grey,1,0,,
ORD110784,2024-11-05,CUST12008,PROD2964,Footwear,BrandA,1345.45,0,Pune,S,Grey,0,0,,
ORD110785,2024-03-17,CUST16247,PROD1322,Bottoms,BrandA,555.22,10,Pune,XS,Black,0,0,,
ORD110786,2025-01-30,CUST12428,PROD2230,Tops,BrandD,338.52,10,Mumbai,L,Green,1,0,,
ORD110787,2025-03-21,CUST14796,PROD2402,Bottoms,BrandF,2421.41,20,Chennai,XL,White,0,1,Fit/Sizing,2.0
ORD110788,2025-05-15,CUST13575,PROD2498,Footwear,BrandE,721.14,10,Lucknow,XL,Grey,0,0,,
ORD110789,2025-01-18,CUST17960,PROD1144,Bottoms,BrandC,601.09,0,Mumbai,L,Red,0,1,Fit/Sizing,5.0
ORD110790,2024-02-28,CUST10790,PROD1321,Tops,BrandA,1099.78,30,Chennai,M,Green,1,0,,
ORD110791,2024-08-02,CUST11584,PROD2558,Tops,BrandE,1052.78,10,Pune,L,White,0,0,,
ORD110792,2024-01-24,CUST14556,PROD1657,Bottoms,BrandA,2049.46,20,Kolkata,XL,White,1,1,Quality,5.0
ORD110793,2024-01-17,CUST15769,PROD1718,Tops,BrandF,2595.91,0,Chennai,S,Grey,0,0,,
ORD110794,2024-10-28,CUST13180,PROD1804,Ethnic,BrandA,2151.46,50,Mumbai,XXL,Yellow,1,0,,
ORD110795,2024-01-13,CUST15133,PROD1612,Tops,BrandC,585.69,0,Hyderabad,S,Grey,0,0,,
ORD110796,2024-05-03,CUST10058,PROD2983,Accessories,BrandA,497.24,20,Mumbai,M,Blue,0,1,Quality,2.0
ORD110797,2024-01-19,CUST14890,PROD2039,Activewear,BrandA,445.73,10,Hyderabad,L,Grey,1,1,Wrong Item,10.0
ORD110798,2024-03-18,CUST10135,PROD2350,Bottoms,BrandE,429.97,40,Mumbai,L,White,0,0,,
ORD110799,2024-03-19,CUST12235,PROD2700,Accessories,BrandF,2838.98,10,Bengaluru,S,Grey,0,0,,
ORD110800,2024-01-21,CUST15272,PROD1162,Bottoms,BrandC,420.85,30,Delhi,XL,Green,0,0,,
ORD110801,2024-09-14,CUST10369,PROD2969,Accessories,BrandA,829.78,0,Lucknow,XXL,Grey,1,0,,
ORD110802,2024-04-28,CUST13401,PROD1326,Ethnic,BrandF,2935.94,0,Hyderabad,XS,Blue,0,0,,
ORD110803,2025-04-13,CUST12991,PROD1059,Tops,BrandD,582.32,40,Chennai,S,Grey,0,0,,
ORD110804,2024-03-13,CUST10334,PROD1575,Accessories,BrandA,1757.81,0,Mumbai,S,Grey,0,0,,
ORD110805,2024-01-09,CUST13051,PROD1671,Activewear,BrandF,393.25,20,Hyderabad,XS,Red,0,0,,
ORD110806,2024-01-09,CUST14632,PROD1749,Footwear,BrandE,372.48,30,Bengaluru,XL,Yellow,1,0,,
ORD110807,2024-05-02,CUST13750,PROD1183,Tops,BrandG,2618.61,10,Bengaluru,XS,Blue,0,0,,
ORD110808,2024-08-21,CUST10751,PROD1569,Footwear,BrandD,459.23,10,Chennai,XXL,White,2,0,,
ORD110809,2024-09-02,CUST15521,PROD1275,Activewear,BrandD,2158.89,40,Lucknow,XS,Green,1,0,,
ORD110810,2024-04-28,CUST10257,PROD1224,Bottoms,BrandE,3233.65,30,Delhi,L,Green,0,0,,
ORD110811,2024-03-31,CUST13400,PROD1850,Activewear,BrandA,1620.9,50,Mumbai,XXL,Green,1,0,,
ORD110812,2024-08-12,CUST15047,PROD2766,Tops,BrandC,2026.21,0,Mumbai,S,Black,1,0,,
ORD110813,2025-10-08,CUST13903,PROD2084,Bottoms,BrandA,2154.44,0,Mumbai,XXL,Black,1,0,,
ORD110814,2024-01-29,CUST16270,PROD2573,Accessories,BrandC,1096.95,10,Bengaluru,XXL,White,1,0,,
ORD110815,2024-11-13,CUST10991,PROD2115,Accessories,BrandD,1197.77,30,Bengaluru,M,White,0,0,,
ORD110816,2024-11-02,CUST11376,PROD1688,Accessories,BrandG,723.57,10,Hyderabad,XL,Red,1,0,,
ORD110817,2024-04-11,CUST17287,PROD2755,Tops,BrandB,2323.96,0,Delhi,XS,Red,1,0,,
ORD110818,2024-05-02,CUST13223,PROD1054,Activewear,BrandB,436.86,30,Hyderabad,L,White,1,0,,
ORD110819,2024-03-15,CUST11930,PROD2506,Bottoms,BrandE,2518.29,20,Bengaluru,S,Red,1,1,Fit/Sizing,5.0
ORD110820,2024-04-22,CUST16914,PROD2013,Accessories,BrandG,944.25,10,Bengaluru,S,Grey,0,0,,
ORD110821,2024-01-28,CUST16682,PROD1529,Ethnic,BrandF,1372.55,10,Bengaluru,S,White,0,0,,
ORD110822,2024-08-06,CUST13711,PROD1563,Bottoms,BrandG,808.88,0,Hyderabad,XL,Blue,0,0,,
ORD110823,2024-03-12,CUST17546,PROD2892,Tops,BrandD,1217.77,10,Chennai,L,Green,1,0,,
ORD110824,2024-02-18,CUST12486,PROD2554,Activewear,BrandG,1051.75,20,Delhi,XS,Grey,0,0,,
ORD110825,2024-08-09,CUST12647,PROD1993,Accessories,BrandG,1090.69,0,Hyderabad,L,Grey,0,0,,
ORD110826,2024-04-15,CUST17137,PROD2517,Ethnic,BrandE,768.87,0,Delhi,M,Black,0,0,,
ORD110827,2024-09-23,CUST13453,PROD2462,Accessories,BrandF,638.73,40,Hyderabad,M,Green,0,0,,
ORD110828,2024-03-27,CUST12142,PROD1955,Footwear,BrandC,428.39,20,Kolkata,S,Grey,0,0,,
ORD110829,2024-09-14,CUST15313,PROD1259,Accessories,BrandG,734.86,10,Mumbai,L,Red,1,0,,
ORD110830,2024-02-22,CUST15419,PROD1681,Accessories,BrandB,494.02,10,Mumbai,L,Yellow,0,0,,
ORD110831,2024-04-11,CUST13620,PROD1879,Activewear,BrandG,592.3,0,Mumbai,S,White,0,0,,
ORD110832,2024-06-27,CUST14839,PROD1938,Footwear,BrandE,456.93,0,Pune,XXL,Green,0,0,,
ORD110833,2024-02-05,CUST17167,PROD2271,Footwear,BrandC,379.44,20,Lucknow,L,Yellow,0,0,,
ORD110834,2024-07-14,CUST12970,PROD2262,Tops,BrandC,382.1,30,Mumbai,L,Yellow,1,0,,
ORD110835,2024-02-25,CUST10345,PROD1748,Accessories,BrandD,2474.09,0,Kolkata,XS,Blue,0,0,,
ORD110836,2024-04-20,CUST12878,PROD1584,Tops,BrandG,2820.39,10,Chennai,M,Black,1,1,Quality,2.0
ORD110837,2024-01-22,CUST10839,PROD2069,Activewear,BrandF,2823.83,20,Mumbai,XL,Black,0,0,,
ORD110838,2024-01-16,CUST15626,PROD1678,Footwear,BrandD,1115.49,10,Bengaluru,S,Green,0,0,,
ORD110839,2024-02-02,CUST10200,PROD1165,Accessories,BrandG,1068.23,0,Bengaluru,M,Yellow,0,0,,
ORD110840,2024-02-17,CUST13588,PROD2646,Activewear,BrandB,1695.12,0,Bengaluru,XL,Black,0,0,,
ORD110841,2024-01-26,CUST12066,PROD2447,Activewear,BrandB,450.72,40,Chennai,M,Grey,1,0,,
ORD110842,2024-10-29,CUST10037,PROD1270,Activewear,BrandE,818.13,20,Bengaluru,XS,Blue,0,0,,
ORD110843,2024-01-05,CUST16064,PROD1524,Tops,BrandF,1270.74,40,Mumbai,XL,Grey,0,0,,
ORD110844,2024-08-11,CUST11753,PROD2937,Footwear,BrandE,752.48,10,Lucknow,XL,White,0,0,,
ORD110845,2024-02-09,CUST14151,PROD1788,Activewear,BrandB,1374.31,30,Kolkata,L,Red,0,0,,
ORD110846,2024-05-21,CUST13147,PROD2469,Bottoms,BrandD,1710.55,20,Pune,XS,Yellow,1,0,,
ORD110847,2024-02-01,CUST11373,PROD2780,Bottoms,BrandG,1176.42,10,Lucknow,XL,Green,0,1,Late Delivery,10.0
